GeneName	GoTerm
YOR003W	GO:0007039
YOR003W	GO:0006508
YOR004W	GO:0000472
YOR004W	GO:0000447
YOR004W	GO:0000462
YOR004W	GO:0042254
YOR004W	GO:0000480
YOR004W	GO:0006364
YOR005C	GO:0006974
YOR005C	GO:0006281
YOR005C	GO:0051301
YOR005C	GO:0006260
YOR005C	GO:0051103
YOR005C	GO:0001302
YOR005C	GO:0006303
YOR005C	GO:0007049
YOR005C	GO:0006310
YOR005C	GO:0006297
YOR005C	GO:0071897
YOR006C	GO:0006364
YOR006C	GO:0042254
YOR006C	GO:0030490
YOR007C	GO:0009408
YOR007C	GO:1903646
YOR007C	GO:0006620
YOR007C	GO:0030433
YOR008C	GO:0030242
YOR008C	GO:0071555
YOR008C	GO:0031505
YOR008C	GO:0007266
YOR008C	GO:0030036
YOR008C	GO:0045807
YOR008C	GO:0009408
YOR008C	GO:0030010
YOR008C	GO:0007049
YOR008C	GO:0006970
YOR008C-A	GO:0008150
YOR009W	GO:0031505
YOR009W	GO:0008150
YOR009W	GO:0071555
YOR010C	GO:0071497
YOR010C	GO:0031505
YOR011W	GO:0034220
YOR011W	GO:0055085
YOR011W	GO:0035376
YOR011W-A	GO:0008150
YOR012W	GO:0008150
YOR014W	GO:0007165
YOR014W	GO:2000786
YOR014W	GO:0006470
YOR014W	GO:0031107
YOR014W	GO:0043666
YOR014W	GO:0031952
YOR014W	GO:0031134
YOR014W	GO:0031578
YOR014W	GO:0070199
YOR014W	GO:0051754
YOR014W	GO:0032186
YOR014W	GO:0034613
YOR015W	GO:0008150
YOR016C	GO:0016192
YOR016C	GO:0007030
YOR016C	GO:0006888
YOR016C	GO:0006621
YOR016C	GO:0015031
YOR016C	GO:0006886
YOR017W	GO:0000964
YOR017W	GO:0000959
YOR018W	GO:0042493
YOR018W	GO:0070086
YOR018W	GO:0071333
YOR018W	GO:0000754
YOR018W	GO:0002092
YOR019W	GO:0000422
YOR019W	GO:0007049
YOR020C	GO:0006457
YOR020C	GO:0042026
YOR020C	GO:0051131
YOR020C	GO:0045041
YOR020C	GO:0051085
YOR020W-A	GO:0008150
YOR020W-A	GO:0015986
YOR021C	GO:0018216
YOR021C	GO:0032259
YOR021C	GO:0035247
YOR022C	GO:0016042
YOR022C	GO:0006629
YOR022C	GO:0006644
YOR022C	GO:0032048
YOR022C	GO:0046337
YOR023C	GO:1990414
YOR023C	GO:0016573
YOR025W	GO:1990414
YOR025W	GO:0046459
YOR025W	GO:0016575
YOR025W	GO:0098781
YOR025W	GO:0009299
YOR025W	GO:0006348
YOR026W	GO:0007094
YOR026W	GO:0044774
YOR026W	GO:0007049
YOR026W	GO:1902499
YOR027W	GO:0008104
YOR027W	GO:0006626
YOR027W	GO:0006457
YOR027W	GO:0043086
YOR028C	GO:0042493
YOR028C	GO:0006357
YOR028C	GO:0006972
YOR028C	GO:0042538
YOR028C	GO:0006355
YOR029W	GO:0008150
YOR030W	GO:0071467
YOR030W	GO:0016485
YOR030W	GO:0007124
YOR031W	GO:0010038
YOR032C	GO:0006355
YOR032C	GO:0007124
YOR032W-A	GO:0008150
YOR033C	GO:0031292
YOR033C	GO:0031860
YOR033C	GO:0006298
YOR033C	GO:0044818
YOR033C	GO:0000706
YOR033C	GO:0000723
YOR033C	GO:0006974
YOR033C	GO:0090305
YOR033C	GO:0006310
YOR033C	GO:0000729
YOR033C	GO:0006281
YOR034C	GO:0018345
YOR034C-A	GO:0008150
YOR035C	GO:0030036
YOR035C	GO:0008298
YOR035C	GO:0007533
YOR036W	GO:0032258
YOR036W	GO:0000011
YOR036W	GO:0006896
YOR036W	GO:0016236
YOR036W	GO:0048278
YOR036W	GO:0006906
YOR036W	GO:0006886
YOR036W	GO:0016192
YOR037W	GO:0018063
YOR037W	GO:0007006
YOR037W	GO:0055114
YOR038C	GO:0006336
YOR038C	GO:0006351
YOR038C	GO:0031935
YOR038C	GO:0006355
YOR038C	GO:0006368
YOR038C	GO:0000122
YOR038C	GO:0000070
YOR038C	GO:0006325
YOR038C	GO:0030702
YOR039W	GO:0071901
YOR039W	GO:0006356
YOR039W	GO:0035690
YOR039W	GO:0006359
YOR039W	GO:0006468
YOR039W	GO:0045859
YOR039W	GO:0006974
YOR039W	GO:0018105
YOR039W	GO:0018107
YOR040W	GO:0019243
YOR042W	GO:0006914
YOR042W	GO:0006511
YOR043W	GO:0007049
YOR043W	GO:0000422
YOR043W	GO:1903452
YOR043W	GO:0061408
YOR043W	GO:0006470
YOR043W	GO:0006897
YOR043W	GO:1904262
YOR043W	GO:0007015
YOR044W	GO:0008150
YOR045W	GO:0015031
YOR045W	GO:0030150
YOR045W	GO:0070096
YOR046C	GO:0006406
YOR046C	GO:0015031
YOR046C	GO:0051028
YOR046C	GO:0016973
YOR046C	GO:0006415
YOR047C	GO:0009651
YOR047C	GO:0071592
YOR047C	GO:0071590
YOR047C	GO:0007165
YOR047C	GO:0032147
YOR047C	GO:0006006
YOR047C	GO:0006357
YOR048C	GO:0030847
YOR048C	GO:0034244
YOR048C	GO:0043144
YOR048C	GO:0071028
YOR048C	GO:0006364
YOR048C	GO:0030846
YOR048C	GO:0090503
YOR048C	GO:0006139
YOR048C	GO:0071035
YOR048C	GO:1901408
YOR048C	GO:0006353
YOR048C	GO:0000448
YOR048C	GO:0006397
YOR049C	GO:0006869
YOR049C	GO:0045332
YOR049C	GO:1905329
YOR051C	GO:0006415
YOR051C	GO:0006417
YOR051C	GO:2000640
YOR051C	GO:1900039
YOR052C	GO:0071218
YOR052C	GO:0071243
YOR054C	GO:0015937
YOR054C	GO:0007049
YOR054C	GO:0032515
YOR054C	GO:0030004
YOR056C	GO:0043248
YOR056C	GO:0042274
YOR056C	GO:0030490
YOR056C	GO:0042254
YOR056C	GO:0000469
YOR056C	GO:0090502
YOR056C	GO:0000462
YOR057W	GO:0065003
YOR057W	GO:0050821
YOR057W	GO:0019933
YOR057W	GO:0051382
YOR057W	GO:0007049
YOR057W	GO:0031647
YOR057W	GO:0034622
YOR058C	GO:0000073
YOR058C	GO:0000022
YOR058C	GO:0000920
YOR058C	GO:0001578
YOR058C	GO:0051255
YOR058C	GO:0000226
YOR058C	GO:0007052
YOR059C	GO:0044255
YOR059C	GO:0016042
YOR059C	GO:0006629
YOR059C	GO:0055088
YOR060C	GO:0030174
YOR060C	GO:0007049
YOR060C	GO:0006260
YOR061W	GO:0006468
YOR061W	GO:0006974
YOR061W	GO:0007535
YOR061W	GO:0016310
YOR061W	GO:0018107
YOR061W	GO:0071470
YOR061W	GO:0006359
YOR061W	GO:0006356
YOR061W	GO:0001300
YOR061W	GO:0018105
YOR061W	GO:0051726
YOR062C	GO:0008150
YOR062C	GO:0042149
YOR062C	GO:0007039
YOR062C	GO:0006109
YOR063W	GO:1990145
YOR063W	GO:0000027
YOR063W	GO:0006412
YOR063W	GO:0006364
YOR063W	GO:0002181
YOR064C	GO:0032968
YOR064C	GO:0016573
YOR064C	GO:0006325
YOR065W	GO:0042776
YOR065W	GO:0055114
YOR065W	GO:0006119
YOR065W	GO:0006122
YOR066W	GO:0007049
YOR066W	GO:0007089
YOR066W	GO:0000082
YOR066W	GO:0000083
YOR067C	GO:0006486
YOR067C	GO:0006487
YOR067C	GO:0006490
YOR068C	GO:0042144
YOR069W	GO:0045053
YOR069W	GO:0015031
YOR069W	GO:0042147
YOR070C	GO:0006886
YOR070C	GO:0016192
YOR070C	GO:0090630
YOR071C	GO:1903088
YOR071C	GO:0055085
YOR071C	GO:0015851
YOR071C	GO:0015888
YOR071C	GO:0034258
YOR072W	GO:0008150
YOR072W-B	GO:0008150
YOR073W	GO:0051757
YOR073W	GO:0070199
YOR073W	GO:0051383
YOR073W	GO:0007059
YOR073W	GO:0045184
YOR073W	GO:0045144
YOR073W	GO:0034508
YOR073W	GO:0034096
YOR073W	GO:0034090
YOR073W	GO:0031134
YOR073W	GO:0007049
YOR073W	GO:0007094
YOR073W	GO:0000070
YOR073W	GO:0051321
YOR073W	GO:0045132
YOR073W	GO:0051301
YOR074C	GO:0009165
YOR074C	GO:0006231
YOR074C	GO:0032259
YOR074C	GO:0006235
YOR075W	GO:0016192
YOR075W	GO:0015031
YOR075W	GO:0006890
YOR075W	GO:0016320
YOR075W	GO:0048279
YOR076C	GO:0006414
YOR076C	GO:0034427
YOR076C	GO:0070651
YOR076C	GO:0030163
YOR076C	GO:0070478
YOR076C	GO:0000184
YOR076C	GO:0006412
YOR076C	GO:0006417
YOR076C	GO:0070481
YOR077W	GO:0006260
YOR077W	GO:0006974
YOR077W	GO:0008150
YOR078W	GO:0000472
YOR078W	GO:0000462
YOR078W	GO:0000447
YOR078W	GO:0042254
YOR078W	GO:0006364
YOR079C	GO:0030001
YOR079C	GO:0071421
YOR079C	GO:0055085
YOR079C	GO:0071577
YOR079C	GO:0030026
YOR080W	GO:0031146
YOR080W	GO:0030466
YOR080W	GO:0016567
YOR080W	GO:0006511
YOR080W	GO:0006348
YOR080W	GO:0006275
YOR080W	GO:0001403
YOR080W	GO:0007049
YOR080W	GO:0043624
YOR081C	GO:0006642
YOR081C	GO:0006629
YOR081C	GO:0016042
YOR081C	GO:0030435
YOR083W	GO:0007089
YOR083W	GO:0008361
YOR083W	GO:0071930
YOR083W	GO:0007049
YOR083W	GO:0051123
YOR084W	GO:0019433
YOR085W	GO:0018279
YOR085W	GO:0055114
YOR085W	GO:0035269
YOR085W	GO:0006486
YOR085W	GO:0034622
YOR085W	GO:0006487
YOR086C	GO:0061817
YOR086C	GO:0006869
YOR086C	GO:0090158
YOR086C	GO:0060304
YOR087W	GO:0071805
YOR087W	GO:0070588
YOR087W	GO:0006816
YOR087W	GO:0035725
YOR087W	GO:0030003
YOR087W	GO:0006811
YOR087W	GO:0097553
YOR089C	GO:0006886
YOR089C	GO:0032482
YOR089C	GO:0015031
YOR089C	GO:0061709
YOR089C	GO:0000011
YOR089C	GO:0006623
YOR089C	GO:0036258
YOR089C	GO:0036010
YOR089C	GO:0032511
YOR089C	GO:0006895
YOR089C	GO:0006897
YOR090C	GO:1904184
YOR090C	GO:0070262
YOR090C	GO:0006470
YOR091W	GO:0002181
YOR092W	GO:0008150
YOR092W	GO:0071555
YOR092W	GO:0055085
YOR093C	GO:0008150
YOR094W	GO:0050790
YOR094W	GO:0006897
YOR094W	GO:0010513
YOR094W	GO:0036267
YOR094W	GO:0051017
YOR094W	GO:0000282
YOR094W	GO:0051666
YOR094W	GO:0006886
YOR094W	GO:0016192
YOR094W	GO:0015031
YOR095C	GO:0006098
YOR095C	GO:0009052
YOR095C	GO:0008615
YOR095C	GO:0006014
YOR096W	GO:0006412
YOR096W	GO:0042274
YOR096W	GO:0002181
YOR096W	GO:0006364
YOR096W	GO:0042254
YOR097C	GO:0008150
YOR098C	GO:0000055
YOR098C	GO:0000972
YOR098C	GO:0006606
YOR098C	GO:0006607
YOR098C	GO:0016973
YOR098C	GO:0015031
YOR098C	GO:0051028
YOR099W	GO:0097502
YOR099W	GO:0006486
YOR099W	GO:0000032
YOR099W	GO:0006493
YOR099W	GO:0006487
YOR100C	GO:1902603
YOR100C	GO:0006631
YOR100C	GO:1902616
YOR101W	GO:0097271
YOR101W	GO:0045762
YOR101W	GO:0007265
YOR101W	GO:0007189
YOR101W	GO:0001302
YOR101W	GO:0007165
YOR103C	GO:0006486
YOR103C	GO:0006487
YOR104W	GO:0008150
YOR105W	GO:0008150
YOR106W	GO:0006906
YOR106W	GO:0034727
YOR106W	GO:0042144
YOR106W	GO:0006896
YOR106W	GO:0048278
YOR106W	GO:0051469
YOR106W	GO:0006886
YOR106W	GO:0097352
YOR106W	GO:0016192
YOR106W	GO:0006914
YOR107W	GO:0007188
YOR107W	GO:0043547
YOR108W	GO:0009098
YOR108W	GO:0019752
YOR108W	GO:0008652
YOR108W	GO:0009082
YOR109W	GO:0046856
YOR109W	GO:0036092
YOR109W	GO:0006897
YOR109W	GO:0046855
YOR109W	GO:0015031
YOR110W	GO:0070898
YOR110W	GO:0006383
YOR110W	GO:0016311
YOR110W	GO:0042791
YOR111W	GO:0008150
YOR111W	GO:0009117
YOR112W	GO:0006409
YOR113W	GO:0071322
YOR113W	GO:0060237
YOR113W	GO:0045944
YOR113W	GO:0006357
YOR114W	GO:0008150
YOR115C	GO:0006888
YOR115C	GO:0006914
YOR115C	GO:0034629
YOR115C	GO:0048193
YOR115C	GO:0034622
YOR115C	GO:0043087
YOR115C	GO:0016192
YOR115C	GO:0016239
YOR115C	GO:0034497
YOR116C	GO:0042797
YOR116C	GO:0006351
YOR117W	GO:0070682
YOR117W	GO:0045899
YOR117W	GO:0030163
YOR117W	GO:0006511
YOR118W	GO:0008150
YOR119C	GO:0016310
YOR119C	GO:0007096
YOR119C	GO:0030490
YOR119C	GO:0016479
YOR119C	GO:0046777
YOR119C	GO:0007049
YOR119C	GO:0051301
YOR119C	GO:0006468
YOR119C	GO:0042254
YOR119C	GO:0000462
YOR119C	GO:2000234
YOR120W	GO:0055114
YOR120W	GO:0034599
YOR120W	GO:0019568
YOR120W	GO:0006071
YOR120W	GO:0042843
YOR122C	GO:0090338
YOR122C	GO:0046907
YOR122C	GO:1903475
YOR122C	GO:0042989
YOR123C	GO:0016570
YOR123C	GO:0090262
YOR123C	GO:2001173
YOR123C	GO:2001209
YOR123C	GO:0006368
YOR123C	GO:0006353
YOR123C	GO:0006325
YOR123C	GO:0080182
YOR123C	GO:0032968
YOR124C	GO:0006511
YOR124C	GO:0010636
YOR124C	GO:0043162
YOR124C	GO:0010992
YOR124C	GO:0016579
YOR124C	GO:0006508
YOR125C	GO:0055114
YOR125C	GO:0006744
YOR126C	GO:0016042
YOR126C	GO:0006629
YOR126C	GO:0006083
YOR127W	GO:0043087
YOR127W	GO:0030010
YOR127W	GO:0000750
YOR127W	GO:0007015
YOR127W	GO:2000222
YOR127W	GO:0001403
YOR127W	GO:0007118
YOR127W	GO:0007119
YOR127W	GO:0043547
YOR127W	GO:0019236
YOR127W	GO:0007165
YOR127W	GO:0031106
YOR128C	GO:0006189
YOR128C	GO:0006164
YOR128C	GO:0006144
YOR129C	GO:0000282
YOR129C	GO:0051666
YOR130C	GO:0006526
YOR130C	GO:0008652
YOR130C	GO:1990575
YOR131C	GO:0016311
YOR131C	GO:0008150
YOR132W	GO:0015031
YOR132W	GO:0006886
YOR132W	GO:0042147
YOR133W	GO:0006412
YOR133W	GO:0045901
YOR133W	GO:0006414
YOR133W	GO:1990145
YOR134W	GO:0007165
YOR134W	GO:0043547
YOR134W	GO:0035024
YOR136W	GO:0055114
YOR136W	GO:0008152
YOR136W	GO:0006102
YOR136W	GO:0006099
YOR136W	GO:0006537
YOR137C	GO:1902600
YOR137C	GO:0006470
YOR138C	GO:1902499
YOR138C	GO:0016579
YOR140W	GO:1900462
YOR140W	GO:0016458
YOR140W	GO:0006355
YOR140W	GO:0061408
YOR140W	GO:2001159
YOR140W	GO:0034605
YOR140W	GO:0045944
YOR140W	GO:0010508
YOR140W	GO:1900460
YOR141C	GO:0032508
YOR141C	GO:0006338
YOR141C	GO:0006302
YOR141C	GO:0006974
YOR141C	GO:0043044
YOR141C	GO:0006355
YOR141C	GO:0006312
YOR142W	GO:0006105
YOR142W	GO:0006165
YOR142W	GO:0006104
YOR142W	GO:0006099
YOR142W	GO:0009142
YOR142W-A	GO:0032197
YOR142W-B	GO:0008152
YOR142W-B	GO:0006278
YOR142W-B	GO:0090501
YOR142W-B	GO:0006508
YOR142W-B	GO:0090502
YOR142W-B	GO:0071897
YOR142W-B	GO:0032196
YOR142W-B	GO:0032197
YOR142W-B	GO:0006310
YOR142W-B	GO:0015074
YOR142W-B	GO:0090305
YOR143C	GO:0016310
YOR143C	GO:0009229
YOR144C	GO:0090618
YOR144C	GO:0007064
YOR144C	GO:0010526
YOR144C	GO:0007049
YOR144C	GO:0006261
YOR144C	GO:0000724
YOR145C	GO:0043248
YOR145C	GO:0000472
YOR145C	GO:0042254
YOR145C	GO:0000447
YOR147W	GO:0006873
YOR147W	GO:0000001
YOR147W	GO:0007005
YOR148C	GO:0006397
YOR148C	GO:0008380
YOR148C	GO:0000398
YOR148C	GO:0032781
YOR149C	GO:0006506
YOR149C	GO:0006276
YOR149C	GO:0097502
YOR150W	GO:0017148
YOR150W	GO:0006412
YOR150W	GO:0032543
YOR151C	GO:0006351
YOR151C	GO:0001172
YOR151C	GO:0006366
YOR152C	GO:0006914
YOR152C	GO:0061709
YOR153W	GO:0046677
YOR153W	GO:0046618
YOR153W	GO:1990961
YOR153W	GO:0046898
YOR153W	GO:0042493
YOR153W	GO:0030003
YOR153W	GO:0055085
YOR153W	GO:0034220
YOR154W	GO:0034975
YOR155C	GO:0071592
YOR155C	GO:0071590
YOR155C	GO:0009117
YOR155C	GO:0016311
YOR155C	GO:0006190
YOR156C	GO:0060969
YOR156C	GO:0016925
YOR156C	GO:1990683
YOR156C	GO:0007059
YOR157C	GO:0006508
YOR157C	GO:0043161
YOR157C	GO:0010498
YOR157C	GO:0010499
YOR157C	GO:0051603
YOR158W	GO:0032543
YOR159C	GO:0000398
YOR159C	GO:0008380
YOR159C	GO:0006397
YOR159C	GO:0000387
YOR160W	GO:0006606
YOR160W	GO:0006404
YOR160W	GO:0006403
YOR160W	GO:0006886
YOR160W	GO:0051031
YOR161C	GO:0008150
YOR161C-C	GO:0008150
YOR162C	GO:0006355
YOR162C	GO:0043619
YOR162C	GO:0045944
YOR163W	GO:1901911
YOR163W	GO:0090502
YOR163W	GO:1901909
YOR163W	GO:0015961
YOR163W	GO:0046855
YOR163W	GO:0006798
YOR163W	GO:0071543
YOR163W	GO:1901907
YOR164C	GO:0006620
YOR164C	GO:0016192
YOR164C	GO:0045048
YOR165W	GO:0016320
YOR165W	GO:0061024
YOR165W	GO:0007029
YOR166C	GO:0006368
YOR166C	GO:0006351
YOR166C	GO:0071032
YOR166C	GO:0090502
YOR167C	GO:1900153
YOR167C	GO:0030490
YOR167C	GO:0000028
YOR167C	GO:0002181
YOR167C	GO:0006407
YOR167C	GO:0006412
YOR168W	GO:0006418
YOR168W	GO:0006412
YOR168W	GO:0006425
YOR168W	GO:0043039
YOR171C	GO:0016310
YOR171C	GO:0046834
YOR171C	GO:0006665
YOR171C	GO:0006629
YOR171C	GO:0019722
YOR172W	GO:0006355
YOR172W	GO:0006357
YOR173W	GO:0000184
YOR173W	GO:0043086
YOR173W	GO:0009267
YOR173W	GO:0000290
YOR174W	GO:0006357
YOR174W	GO:0006366
YOR175C	GO:0006629
YOR175C	GO:0008654
YOR175C	GO:0046474
YOR176W	GO:0006783
YOR176W	GO:0006779
YOR177C	GO:0051321
YOR177C	GO:0048278
YOR177C	GO:0007049
YOR177C	GO:0032120
YOR177C	GO:0051301
YOR177C	GO:0030435
YOR178C	GO:0005977
YOR178C	GO:0005978
YOR178C	GO:0051321
YOR178C	GO:0009408
YOR178C	GO:0043666
YOR178C	GO:0007094
YOR179C	GO:0006397
YOR180C	GO:0006629
YOR180C	GO:0006631
YOR180C	GO:0006635
YOR181W	GO:0030048
YOR181W	GO:0000147
YOR181W	GO:0051666
YOR181W	GO:2000601
YOR181W	GO:0045010
YOR181W	GO:0006897
YOR181W	GO:0032233
YOR181W	GO:0007015
YOR182C	GO:0006412
YOR182C	GO:0002181
YOR183W	GO:0008150
YOR184W	GO:0008652
YOR184W	GO:0006564
YOR184W	GO:0009113
YOR184W	GO:0009070
YOR185C	GO:0015031
YOR185C	GO:0006997
YOR185C	GO:0016973
YOR185C	GO:0006913
YOR185C	GO:0006606
YOR186W	GO:0008150
YOR187W	GO:0032543
YOR187W	GO:0070125
YOR187W	GO:0006414
YOR187W	GO:0006412
YOR188W	GO:0030010
YOR189W	GO:0006974
YOR189W	GO:0006338
YOR189W	GO:0000722
YOR190W	GO:0009251
YOR190W	GO:0030435
YOR190W	GO:0071555
YOR190W	GO:0008152
YOR190W	GO:0006073
YOR190W	GO:0030437
YOR190W	GO:0005975
YOR191W	GO:2001033
YOR191W	GO:0007533
YOR191W	GO:0006333
YOR192C	GO:1903088
YOR192C	GO:0055085
YOR192C	GO:0015851
YOR192C	GO:0015888
YOR192C-A	GO:0032197
YOR192C-B	GO:0090502
YOR192C-B	GO:0006278
YOR192C-B	GO:0032197
YOR192C-B	GO:0006508
YOR192C-B	GO:0090305
YOR192C-B	GO:0008152
YOR192C-B	GO:0032196
YOR192C-B	GO:0090501
YOR192C-B	GO:0015074
YOR192C-B	GO:0006310
YOR192C-B	GO:0071897
YOR192C-C	GO:0008150
YOR193W	GO:0007031
YOR194C	GO:0051123
YOR194C	GO:1903506
YOR194C	GO:0006366
YOR194C	GO:0006367
YOR195W	GO:0007097
YOR195W	GO:0051301
YOR195W	GO:0051321
YOR195W	GO:0007052
YOR195W	GO:0007059
YOR195W	GO:0098653
YOR195W	GO:0007049
YOR195W	GO:0031536
YOR196C	GO:0009107
YOR196C	GO:0009249
YOR197W	GO:0006515
YOR197W	GO:0006508
YOR197W	GO:0006915
YOR198C	GO:0051321
YOR198C	GO:0007088
YOR198C	GO:0008298
YOR198C	GO:0016071
YOR201C	GO:0000154
YOR201C	GO:0006364
YOR201C	GO:0001510
YOR201C	GO:0031167
YOR201C	GO:0032259
YOR201C	GO:0006396
YOR202W	GO:0008652
YOR202W	GO:0000105
YOR204W	GO:0006412
YOR204W	GO:0000390
YOR204W	GO:0006413
YOR205C	GO:0030490
YOR206W	GO:0042254
YOR206W	GO:0042273
YOR207C	GO:0006351
YOR207C	GO:0042797
YOR208W	GO:0043937
YOR208W	GO:0016311
YOR208W	GO:0051457
YOR208W	GO:0035335
YOR208W	GO:0000188
YOR208W	GO:0006470
YOR209C	GO:0019357
YOR209C	GO:0009435
YOR209C	GO:0019363
YOR209C	GO:0000183
YOR209C	GO:0001302
YOR209C	GO:0019358
YOR209C	GO:0006348
YOR209C	GO:0034355
YOR210W	GO:0001172
YOR210W	GO:0006351
YOR210W	GO:0042797
YOR210W	GO:0042254
YOR210W	GO:0006383
YOR210W	GO:0006360
YOR210W	GO:0006366
YOR211C	GO:0007005
YOR211C	GO:0000002
YOR211C	GO:0061025
YOR211C	GO:0008053
YOR212W	GO:1903260
YOR212W	GO:0043577
YOR212W	GO:0010525
YOR212W	GO:0007165
YOR212W	GO:0001403
YOR212W	GO:0019236
YOR212W	GO:0061951
YOR212W	GO:0000750
YOR213C	GO:0006348
YOR213C	GO:0006325
YOR213C	GO:0016573
YOR213C	GO:0006355
YOR214C	GO:0008150
YOR215C	GO:0008150
YOR216C	GO:0016192
YOR216C	GO:0006888
YOR217W	GO:0051301
YOR217W	GO:0007049
YOR217W	GO:0006281
YOR217W	GO:0006272
YOR217W	GO:0000278
YOR217W	GO:0006298
YOR217W	GO:0006260
YOR219C	GO:0007323
YOR219C	GO:0006508
YOR219C	GO:0019236
YOR220W	GO:0008150
YOR221C	GO:0006629
YOR221C	GO:0006633
YOR221C	GO:0006631
YOR222W	GO:0015810
YOR222W	GO:0055085
YOR222W	GO:0015813
YOR222W	GO:0006839
YOR222W	GO:0043490
YOR222W	GO:0070778
YOR223W	GO:0008150
YOR223W	GO:0006897
YOR223W	GO:0015031
YOR224C	GO:0006366
YOR224C	GO:0006383
YOR224C	GO:0006360
YOR224C	GO:0001172
YOR224C	GO:0042797
YOR224C	GO:0006351
YOR224C	GO:0042254
YOR226C	GO:0006879
YOR226C	GO:0016226
YOR226C	GO:0002098
YOR227W	GO:0007029
YOR228C	GO:0007005
YOR228C	GO:0055088
YOR229W	GO:0034629
YOR229W	GO:0031939
YOR229W	GO:0010674
YOR229W	GO:0061186
YOR229W	GO:0045944
YOR229W	GO:0051321
YOR229W	GO:0006974
YOR230W	GO:0006606
YOR230W	GO:0045944
YOR230W	GO:0010674
YOR230W	GO:0061186
YOR230W	GO:0051457
YOR230W	GO:0031939
YOR230W	GO:0051321
YOR231W	GO:0016310
YOR231W	GO:0000187
YOR231W	GO:0031098
YOR231W	GO:0030242
YOR231W	GO:0060237
YOR231W	GO:0007165
YOR231W	GO:0006468
YOR231W	GO:0000196
YOR231W	GO:0023014
YOR231W	GO:0032147
YOR232W	GO:0030150
YOR232W	GO:0042026
YOR232W	GO:0006457
YOR232W	GO:0050790
YOR233W	GO:0016310
YOR233W	GO:0006468
YOR233W	GO:0031578
YOR233W	GO:0035556
YOR233W	GO:0071988
YOR234C	GO:0042273
YOR234C	GO:0002181
YOR234C	GO:0006412
YOR235W	GO:0008150
YOR236W	GO:0006545
YOR236W	GO:0046452
YOR236W	GO:0006730
YOR236W	GO:0046654
YOR236W	GO:0055114
YOR237W	GO:0016126
YOR237W	GO:0006897
YOR237W	GO:0015918
YOR237W	GO:0006887
YOR237W	GO:0006694
YOR237W	GO:0034727
YOR237W	GO:0006629
YOR237W	GO:0008202
YOR237W	GO:0030011
YOR238W	GO:0008150
YOR239W	GO:0030488
YOR239W	GO:0051017
YOR239W	GO:0032259
YOR241W	GO:0006730
YOR241W	GO:0009058
YOR241W	GO:0046901
YOR241W	GO:0009396
YOR242C	GO:0030476
YOR242C	GO:0031954
YOR242C	GO:0030435
YOR242C	GO:0030437
YOR243C	GO:0000455
YOR243C	GO:0031119
YOR243C	GO:0031120
YOR243C	GO:1990481
YOR243C	GO:0001522
YOR243C	GO:0042254
YOR243C	GO:0006364
YOR243C	GO:0006397
YOR243C	GO:0008033
YOR243C	GO:0009451
YOR243C	GO:0008380
YOR244W	GO:0006325
YOR244W	GO:0032968
YOR244W	GO:0016573
YOR244W	GO:0018394
YOR244W	GO:0043967
YOR244W	GO:0045944
YOR244W	GO:0001207
YOR244W	GO:0016239
YOR244W	GO:0006357
YOR244W	GO:0006354
YOR244W	GO:0006281
YOR244W	GO:0045892
YOR244W	GO:0000183
YOR244W	GO:0006355
YOR244W	GO:0051726
YOR245C	GO:0035356
YOR245C	GO:0019432
YOR245C	GO:0006629
YOR245C	GO:0019915
YOR245C	GO:0006672
YOR245C	GO:0006071
YOR246C	GO:0055114
YOR246C	GO:0007033
YOR246C	GO:0006624
YOR247W	GO:0071555
YOR247W	GO:0031505
YOR247W	GO:0006139
YOR249C	GO:0031497
YOR249C	GO:0007049
YOR249C	GO:0051301
YOR249C	GO:0016567
YOR249C	GO:0070979
YOR249C	GO:0045842
YOR249C	GO:0031145
YOR250C	GO:0006397
YOR250C	GO:0090202
YOR250C	GO:0006378
YOR250C	GO:0031124
YOR250C	GO:0006388
YOR250C	GO:0098789
YOR251C	GO:0019346
YOR251C	GO:0002143
YOR251C	GO:0002098
YOR252W	GO:0008150
YOR253W	GO:0006474
YOR254C	GO:0006620
YOR254C	GO:0046967
YOR254C	GO:0006614
YOR254C	GO:0031204
YOR254C	GO:0015031
YOR255W	GO:0030476
YOR255W	GO:0030437
YOR255W	GO:0030435
YOR256C	GO:0043328
YOR256C	GO:0006508
YOR257W	GO:0051301
YOR257W	GO:0030474
YOR257W	GO:0043161
YOR257W	GO:0043549
YOR257W	GO:0051028
YOR257W	GO:0007049
YOR257W	GO:0015031
YOR258W	GO:0006281
YOR258W	GO:0090305
YOR258W	GO:0006974
YOR258W	GO:0000012
YOR258W	GO:0006302
YOR259C	GO:0030163
YOR259C	GO:0030433
YOR259C	GO:0032968
YOR259C	GO:0045899
YOR259C	GO:0006289
YOR259C	GO:0070682
YOR260W	GO:0006417
YOR260W	GO:0006412
YOR260W	GO:0006446
YOR260W	GO:1903574
YOR260W	GO:0006413
YOR261C	GO:0006511
YOR261C	GO:0043161
YOR262W	GO:0034087
YOR262W	GO:0006606
YOR264W	GO:0007049
YOR264W	GO:0008150
YOR265W	GO:0007021
YOR265W	GO:0007023
YOR265W	GO:0006457
YOR266W	GO:0032979
YOR266W	GO:0046677
YOR267C	GO:0006873
YOR267C	GO:0006468
YOR267C	GO:0035556
YOR267C	GO:0016310
